fecha;tienda_id;facturas;producto_id;cantidad;valor
27/03/2026;5046;1;749911;1;6600
15/01/2026;70587;1;2065;1;6000
7/02/2026;70146;3;650734;3;6000
27/01/2026;5046;4;20403;4;20000
9/02/2026;70146;3;489461;3;34300
2/03/2026;5046;1;273085;1;2300
20/02/2026;70476;1;2439;1;4000
20/01/2026;70146;1;675957;1;5500
3/02/2026;70146;2;1567;2;10000
24/03/2026;70476;1;2841;1;5600
6/02/2026;5046;1;614184;1;2200
18/01/2026;70587;1;19259;1;1200
12/01/2026;70531;2;1241;2;500
18/01/2026;70548;1;753393;1;1200
23/03/2026;70548;1;650685;1;8000
19/02/2026;70587;1;2439;1;2000
8/02/2026;70587;1;494726;1;5000
28/03/2026;70531;1;2065;1;2900
23/03/2026;70548;2;2895;2;4600
21/03/2026;70771;1;1567;1;5500
2/03/2026;70548;1;677327;1;900
17/03/2026;5046;1;291348;1;2200
12/03/2026;70587;1;688629;1;1600
13/03/2026;70771;1;11661;1;2500
23/03/2026;70906;1;2895;1;2500
9/01/2026;5046;1;675957;1;9600
29/01/2026;5046;1;489461;1;4900
5/01/2026;70320;1;650617;1;1500
6/01/2026;70146;1;701199;1;5500
23/01/2026;70146;1;290942;1;500
25/01/2026;70146;1;277825;1;2300
24/01/2026;70146;1;650220;1;3000
17/01/2026;5046;1;20455;1;19200
6/02/2026;70146;1;314099;1;7500
25/02/2026;70587;1;650685;1;7500
17/02/2026;70476;1;710457;1;3000
22/02/2026;5046;1;20403;1;5000
3/02/2026;70146;2;46998;2;9800
24/02/2026;5046;1;702559;1;3000
27/02/2026;70320;1;34113;1;5500
20/02/2026;70320;1;489461;1;4800
25/02/2026;70146;1;675957;1;6000
21/02/2026;5046;1;702559;1;3000
13/02/2026;70146;1;9770;1;2100
6/03/2026;70146;1;2841;1;2800
1/03/2026;70771;1;46998;1;5500
14/03/2026;70320;1;9757;1;4000
22/03/2026;70587;1;539;1;200
22/03/2026;70146;1;2895;1;2300
31/03/2026;5046;1;2841;1;2900
31/03/2026;5046;1;650685;1;7500
25/03/2026;70146;1;1568;1;8700
15/03/2026;70320;1;702559;1;3000
29/03/2026;70548;1;2067;1;3000
22/03/2026;5046;1;723096;1;2500
8/03/2026;70587;1;650617;1;1500
10/03/2026;70146;1;1186;1;2900
31/01/2026;70476;1;710457;1;3000
17/01/2026;5046;1;2841;1;2900
25/01/2026;70476;1;313100;1;8000
27/01/2026;70146;5;463301;5;21000
20/01/2026;70146;1;314099;1;7200
23/01/2026;70146;1;795174;1;14200
3/01/2026;70146;3;1568;3;26100
26/01/2026;70476;2;277825;2;4600
23/01/2026;70548;1;9757;1;2200
1/01/2026;70548;1;2841;1;3000
6/01/2026;70146;1;2067;1;2800
17/01/2026;70146;1;9757;1;2000
29/01/2026;70320;1;753945;1;3000
28/01/2026;70771;1;233861;1;2200
11/01/2026;70587;3;2841;3;9000
4/01/2026;70531;1;2067;1;2900
1/01/2026;70476;1;265418;1;8000
1/01/2026;70548;1;314099;1;8000
27/01/2026;70548;1;702559;1;3000
12/01/2026;70548;1;617310;1;2200
21/01/2026;5046;1;851232;1;5000
15/01/2026;70146;3;46998;3;13800
14/01/2026;5046;2;631161;2;4600
6/01/2026;70771;1;290942;1;500
19/01/2026;70531;1;688653;1;1500
14/02/2026;70476;1;9770;1;2000
21/02/2026;70476;1;277825;1;2300
20/02/2026;70146;1;627079;1;2000
12/02/2026;70587;1;32052;1;7500
17/02/2026;70476;2;34113;2;10600
25/02/2026;5046;1;744685;1;3000
10/02/2026;70146;1;266880;1;8500
8/02/2026;70587;1;2841;1;3000
21/02/2026;70771;1;2067;1;3300
15/02/2026;70320;2;273085;2;4800
3/02/2026;70320;2;627079;2;4000
14/02/2026;70548;1;753945;1;3000
26/02/2026;70548;1;2904;1;2000
6/02/2026;5046;1;38583;1;2000
22/02/2026;5046;3;2895;3;6600
26/02/2026;5046;2;290549;2;7500
17/02/2026;70587;1;675957;1;1600
18/02/2026;70587;5;919371;5;3500
25/02/2026;70146;1;266881;1;8500
6/03/2026;70146;3;675957;3;24000
5/03/2026;70587;1;539;1;300
8/03/2026;70476;1;650734;1;2300
8/03/2026;70476;3;368720;3;22200
9/03/2026;70476;1;2439;1;1000
14/03/2026;70476;1;273085;1;2300
14/03/2026;70531;1;2895;1;2400
23/03/2026;70531;1;273085;1;2400
1/03/2026;70587;2;2065;2;9000
11/03/2026;5046;1;702557;1;2700
22/03/2026;5046;1;233861;1;2200
22/03/2026;5046;1;650685;1;7500
15/03/2026;5046;1;2910;1;8000
20/03/2026;70146;1;1567;1;5000
16/03/2026;70146;1;368720;1;6600
16/03/2026;70146;1;614184;1;2200
9/03/2026;5046;1;702555;1;3000
28/03/2026;70548;1;753137;1;1800
15/03/2026;70146;1;753138;1;1700
31/03/2026;5046;2;20455;2;29100
2/03/2026;70548;8;20403;8;75000
15/03/2026;70548;2;675957;2;13000
16/03/2026;70548;2;701199;2;13000
2/02/2026;70906;1;291348;1;2500
15/03/2026;70548;1;2060;1;7500
8/02/2026;70146;1;489461;1;4900
18/01/2026;5046;2;20455;2;28800
23/01/2026;70548;1;9770;1;2200
12/02/2026;70531;1;290942;1;500
8/03/2026;70548;1;11661;1;2200
17/03/2026;70320;1;267854;1;2000
23/02/2026;70906;2;273085;2;5000
2/03/2026;70320;1;2439;1;3000
20/02/2026;70146;1;46998;1;4900
26/02/2026;70146;3;489461;3;29400
27/03/2026;70587;1;2065;1;3000
20/02/2026;70146;1;313100;1;7500
4/03/2026;70146;1;273085;1;2300
31/03/2026;70587;1;9757;1;2000
21/01/2026;70531;3;1241;3;900
30/03/2026;70146;1;1223;1;14500
11/03/2026;70146;1;2067;1;2800
5/01/2026;70320;2;59026;2;9000
28/03/2026;70476;1;2065;1;2800
9/02/2026;70320;3;266024;3;6000
12/02/2026;5046;1;2881;1;8000
16/03/2026;70146;1;723096;1;2100
15/01/2026;70548;1;277825;1;2400
8/02/2026;70476;1;723096;1;2000
20/01/2026;70146;2;2841;2;5600
2/03/2026;70771;1;2272;1;8000
6/01/2026;70146;1;290942;1;500
10/03/2026;70548;1;2067;1;3000
16/03/2026;70320;1;2841;1;3000
18/01/2026;70587;1;617306;1;2000
22/03/2026;70146;1;273085;1;2300
1/01/2026;5046;1;919371;1;4500
25/01/2026;70146;1;631161;1;2000
24/01/2026;70771;1;1568;1;10500
28/02/2026;5046;1;9159;1;2500
26/01/2026;70548;1;1440;1;800
7/01/2026;70548;1;51475;1;3600
13/01/2026;70320;1;747447;1;1500
2/01/2026;70146;1;753138;1;1500
4/01/2026;70531;1;688654;1;1500
2/02/2026;70771;1;46998;1;5500
6/02/2026;70146;2;675957;2;12000
26/02/2026;70146;1;266024;1;4000
7/02/2026;70476;1;2058;1;7000
10/02/2026;70320;1;34113;1;5000
12/02/2026;70548;1;51475;1;1800
6/02/2026;70548;1;621870;1;2500
13/02/2026;5046;1;20403;1;5000
17/02/2026;70146;1;46998;1;4900
3/02/2026;5046;2;273085;2;4600
8/02/2026;70587;1;9658;1;2000
23/03/2026;5046;1;614184;1;2200
24/03/2026;5046;1;654979;1;3000
5/03/2026;70320;1;273085;1;2500
31/03/2026;5046;1;278104;1;2600
14/03/2026;70548;1;2895;1;2300
26/03/2026;5046;1;2067;1;2800
10/03/2026;70146;1;2904;1;1500
13/03/2026;70587;2;273085;2;5000
31/01/2026;70146;1;2439;1;2000
6/01/2026;5046;1;782186;1;15000
12/01/2026;5046;1;291348;1;2200
13/01/2026;5046;1;701199;1;6000
24/01/2026;5046;1;702559;1;3000
8/01/2026;5046;1;233861;1;2200
8/01/2026;5046;1;2118;1;7500
31/01/2026;5046;1;11676;1;5500
11/01/2026;5046;2;19296;2;4400
15/01/2026;70146;1;535;1;15800
10/01/2026;70146;4;463301;4;14400
14/01/2026;70146;1;795174;1;14200
22/01/2026;70146;1;368720;1;6600
29/01/2026;70476;1;2841;1;2800
9/01/2026;70548;1;265418;1;8500
8/01/2026;70906;1;277825;1;2500
17/01/2026;70146;1;267766;1;8000
2/01/2026;70587;1;2895;1;2500
31/01/2026;70476;2;34113;2;10000
29/01/2026;70320;1;617306;1;2000
10/01/2026;70548;1;314099;1;8500
1/01/2026;70548;1;267854;1;2000
16/01/2026;70146;1;2272;1;6800
19/01/2026;70146;1;617308;1;2000
26/01/2026;70476;1;631161;1;2000
27/01/2026;5046;1;723096;1;2500
12/01/2026;5046;1;851232;1;4000
2/01/2026;70548;1;701199;1;6500
7/01/2026;70771;1;782186;1;17000
15/01/2026;5046;1;508962;1;3300
15/01/2026;70771;1;290942;1;500
16/02/2026;5046;1;2065;1;2800
24/02/2026;70476;1;627079;1;2000
4/02/2026;70906;1;2841;1;3500
6/02/2026;70771;2;2841;2;6600
24/02/2026;70587;1;273085;1;2500
28/02/2026;70476;1;460725;1;8500
19/02/2026;70476;4;368720;4;29600
1/02/2026;5046;2;2067;2;5600
16/02/2026;70587;2;494726;2;10000
13/02/2026;70320;1;371927;1;7000
6/02/2026;70548;1;290549;1;1400
7/02/2026;70548;2;701199;2;13000
12/02/2026;70146;1;277825;1;2300
14/02/2026;70587;1;9757;1;2000
17/02/2026;70320;1;2841;1;3000
14/02/2026;70548;1;273085;1;2400
10/02/2026;70548;1;627079;1;2000
28/02/2026;5046;1;2904;1;1600
14/02/2026;5046;1;20455;1;19400
8/02/2026;70587;2;675957;2;3200
14/03/2026;70531;1;539;1;800
7/03/2026;70531;4;1241;4;1800
9/03/2026;70476;1;617310;1;2300
6/03/2026;70476;1;2841;1;2800
11/03/2026;70587;2;277825;2;5000
9/03/2026;70531;1;2439;1;1000
21/03/2026;5046;1;2118;1;7500
9/03/2026;5046;1;2067;1;2800
29/03/2026;5046;1;627079;1;2000
20/03/2026;70146;1;782186;1;15000
29/03/2026;70531;4;290942;4;2000
3/03/2026;70531;1;688654;1;1500
6/03/2026;70476;1;650685;1;7800
11/03/2026;70548;3;20403;3;30000
14/03/2026;70548;6;20403;6;60000
29/03/2026;70146;1;46998;1;4900
8/03/2026;70320;2;851232;2;11000
21/02/2026;70146;1;2272;1;7200
12/01/2026;70531;1;747447;1;1500
9/02/2026;70476;1;368720;1;7000
22/03/2026;70587;1;273085;1;2500
1/03/2026;5046;1;654980;1;2700
16/01/2026;70587;1;456;1;1600
7/02/2026;70548;1;621870;1;2500
22/02/2026;70146;1;782186;1;15000
3/01/2026;70587;3;675957;3;6400
26/02/2026;70476;3;34113;3;17100
14/02/2026;5046;1;278104;1;2600
28/03/2026;70548;2;2904;2;4000
25/03/2026;70587;1;2841;1;3000
26/01/2026;70771;2;1567;2;11000
8/02/2026;70548;2;723096;2;4400
14/02/2026;70548;1;22928;1;7600
1/03/2026;70548;1;277825;1;2400
20/02/2026;5046;1;508962;1;3300
6/03/2026;70771;1;314099;1;8500
6/01/2026;70146;2;46998;2;9200
25/03/2026;70146;3;489461;3;24500
9/03/2026;70146;1;2065;1;2800
26/01/2026;5046;1;2841;1;2900
23/01/2026;70476;1;632471;1;2000
23/03/2026;5046;3;265418;3;25500
12/03/2026;5046;2;20455;2;29100
4/01/2026;5046;1;290942;1;1000
17/03/2026;5046;1;2117;1;8000
20/01/2026;70320;1;19259;1;2000
15/01/2026;5046;1;9658;1;2200
3/03/2026;70548;2;753945;2;6000
24/02/2026;70476;1;681223;1;3000
28/02/2026;70146;1;290549;1;1200
21/03/2026;70771;1;11661;1;2500
20/02/2026;70771;1;290942;1;500
27/01/2026;70587;1;539;1;400
23/01/2026;70320;1;489461;1;4600
31/01/2026;70320;1;851232;1;10000
16/01/2026;70476;1;627079;1;1800
28/01/2026;70146;2;675957;2;11000
21/01/2026;70531;1;559102;1;1500
15/02/2026;70548;1;266881;1;8500
17/02/2026;5046;1;291348;1;2200
16/02/2026;70146;1;753138;1;1600
2/02/2026;70548;1;12195;1;2400
17/02/2026;70476;1;650734;1;2300
6/02/2026;5046;1;489461;1;4900
11/02/2026;70531;1;11661;1;2400
3/02/2026;70320;1;72439;1;8000
10/02/2026;70320;1;650734;1;2200
25/02/2026;70146;1;267854;1;4000
17/02/2026;70476;1;199;1;2700
23/02/2026;5046;1;9658;1;2200
7/02/2026;70146;1;463570;1;8600
27/02/2026;70587;1;265418;1;8500
3/03/2026;70146;1;9658;1;2200
3/03/2026;5046;1;2895;1;2200
1/03/2026;70146;2;701199;2;12000
23/03/2026;70146;1;463301;1;12900
24/03/2026;70476;1;2058;1;7000
11/03/2026;70771;1;460725;1;8500
3/03/2026;5046;1;654977;1;2700
6/03/2026;70146;1;314099;1;7500
20/03/2026;70146;1;2067;1;2800
10/03/2026;70587;1;2065;1;3000
19/01/2026;70146;6;463301;6;21600
16/01/2026;70146;1;753137;1;1500
21/01/2026;70587;1;836026;1;3000
29/01/2026;70146;1;2078;1;3000
14/01/2026;70548;1;12195;1;800
12/01/2026;5046;1;2895;1;2200
13/01/2026;5046;1;277825;1;2300
16/01/2026;5046;1;11661;1;2200
24/01/2026;70476;1;632471;1;2000
27/01/2026;70476;1;617306;1;2000
11/01/2026;5046;1;233142;1;2000
29/01/2026;5046;1;265418;1;8200
25/01/2026;5046;1;2118;1;7500
20/01/2026;5046;2;753945;2;5800
6/01/2026;5046;2;273085;2;4600
10/01/2026;5046;1;2883;1;7800
9/01/2026;70146;1;617305;1;2000
3/01/2026;70146;1;463570;1;6900
10/01/2026;70146;1;313100;1;7200
29/01/2026;70146;2;1568;2;19200
11/01/2026;70146;3;1568;3;28800
2/01/2026;70146;2;2841;2;5600
2/01/2026;70548;1;277825;1;2400
27/01/2026;70548;1;267766;1;8500
14/01/2026;70548;1;2895;1;2200
31/01/2026;70548;1;9757;1;2200
29/01/2026;70146;1;1287;1;7500
27/01/2026;70146;1;11661;1;2300
9/01/2026;70320;1;278104;1;2400
15/01/2026;70320;2;273085;2;4800
27/01/2026;70771;1;233142;1;2200
15/01/2026;70771;1;233861;1;2200
28/01/2026;70476;1;19296;1;2000
1/01/2026;70476;1;273085;1;2300
30/01/2026;70320;1;679518;1;2000
21/01/2026;70548;1;12249;1;300
30/01/2026;70548;1;650734;1;2200
12/01/2026;70548;1;650734;1;2200
16/01/2026;70146;1;266024;1;2000
18/01/2026;5046;5;20403;5;23000
29/01/2026;5046;4;919371;4;19600
13/01/2026;5046;1;851232;1;4000
20/01/2026;70548;8;20403;8;55000
2/01/2026;70548;3;20455;3;30000
11/01/2026;70548;1;701199;1;6500
23/01/2026;70587;5;919371;5;5400
8/01/2026;5046;1;292230;1;1200
21/01/2026;5046;1;290942;1;500
30/01/2026;70320;1;290942;1;600
14/01/2026;70548;5;228182;5;2200
15/02/2026;70531;1;273085;1;4800
6/02/2026;70146;1;290549;1;2400
11/02/2026;70476;2;2439;2;4000
20/02/2026;70531;1;2439;1;2000
16/02/2026;5046;1;22942;1;2000
1/02/2026;70476;1;265418;1;8000
19/02/2026;70476;4;273085;4;9200
2/02/2026;70476;2;2058;2;14000
28/02/2026;70531;1;11661;1;2400
3/02/2026;70531;1;1241;1;100
20/02/2026;70587;3;2439;3;6000
14/02/2026;70587;1;19259;1;1200
17/02/2026;70771;1;1567;1;5500
6/02/2026;70476;1;931115;1;5300
20/02/2026;70587;4;371927;4;6400
28/02/2026;70587;3;919371;3;3500
2/02/2026;70320;1;833413;1;2000
20/02/2026;70548;5;20403;5;35000
2/02/2026;70548;4;20403;4;25000
13/02/2026;70476;1;278104;1;2300
22/02/2026;70146;2;273085;2;4600
25/02/2026;70146;1;2904;1;1500
9/02/2026;70320;1;2067;1;3000
11/02/2026;70320;1;267766;1;9300
23/02/2026;70548;1;9770;1;2200
12/02/2026;70548;1;2067;1;3000
9/02/2026;70548;1;753945;1;3000
5/02/2026;70548;1;273085;1;2400
9/02/2026;70548;1;13196;1;5400
25/02/2026;70146;1;836026;1;2200
20/02/2026;5046;1;702559;1;3000
14/02/2026;70531;1;688653;1;1500
14/03/2026;70476;3;2439;3;7000
24/03/2026;70531;2;1241;2;300
7/03/2026;70476;1;72469;1;8500
14/03/2026;70587;1;266880;1;8500
29/03/2026;5046;1;632471;1;2200
10/03/2026;5046;1;702559;1;3000
15/03/2026;5046;2;2065;2;5600
13/03/2026;70146;1;795174;1;15000
19/03/2026;70146;1;267854;1;2000
9/03/2026;5046;1;38583;1;2000
13/03/2026;70587;3;919371;3;2100
28/03/2026;70548;8;20403;8;50000
19/03/2026;70146;3;675957;3;18000
9/03/2026;70146;3;290942;3;4500
30/03/2026;70320;2;851232;2;11000
10/03/2026;70548;5;20403;5;55000
21/03/2026;5046;1;290942;1;1000
24/03/2026;70476;1;291348;1;2000
12/03/2026;70320;2;851232;2;11000
10/03/2026;70548;1;290549;1;1400
23/03/2026;70548;1;675957;1;6500
18/03/2026;70771;1;894330;1;2500
15/03/2026;70587;1;675957;1;2400
5/03/2026;70587;1;9770;1;4000
5/03/2026;70771;1;233861;1;4400
8/03/2026;70146;4;489461;4;29400
6/03/2026;70531;1;1241;1;200
28/03/2026;5046;1;753945;1;5800
19/03/2026;70320;1;489461;1;4800
25/02/2026;5046;1;753945;1;2900
24/02/2026;70476;1;9770;1;2000
5/01/2026;70771;2;313100;2;17000
26/03/2026;5046;1;290549;1;6000
26/02/2026;70587;1;548182;1;1000
8/03/2026;70548;3;273085;3;7200
2/03/2026;5046;2;2895;2;4400
24/03/2026;70320;1;2065;1;3000
14/03/2026;5046;1;508962;1;3300
5/02/2026;70548;1;616486;1;2500
4/02/2026;70531;1;688654;1;1500
22/02/2026;70548;1;489461;1;12000
5/03/2026;70146;2;314099;2;15000
12/02/2026;5046;1;2895;1;2200
10/02/2026;70146;1;650220;1;1600
26/03/2026;70146;5;489461;5;34300
25/01/2026;70146;1;701199;1;5500
1/03/2026;70548;1;650685;1;8000
1/02/2026;70476;1;11661;1;2300
22/02/2026;5046;1;266881;1;8200
31/03/2026;70146;1;267766;1;8500
10/03/2026;70771;2;314099;2;17000
10/02/2026;70587;2;919371;2;3600
19/03/2026;70146;1;2469;1;3800
30/01/2026;5046;1;313100;1;8200
27/03/2026;70476;1;72439;1;8500
6/01/2026;70146;1;290549;1;2400
22/01/2026;70146;2;233142;2;4000
10/02/2026;70146;1;313100;1;7500
9/02/2026;70320;1;267854;1;2000
12/02/2026;5046;1;744685;1;3000
28/02/2026;70587;1;11661;1;2500
10/01/2026;70531;2;2439;2;4000
22/03/2026;70548;1;702559;1;3200
30/03/2026;5046;1;313100;1;8200
14/01/2026;70531;1;19259;1;1200
8/03/2026;70320;1;650685;1;7200
18/01/2026;70548;1;273085;1;2400
10/01/2026;5046;1;7889;1;6000
10/01/2026;70771;2;314099;2;17000
15/02/2026;5046;1;278104;1;2600
30/01/2026;5046;2;2895;2;4400
28/01/2026;70771;1;894330;1;1200
15/03/2026;70476;3;627079;3;6000
28/03/2026;70548;1;290549;1;2800
6/02/2026;70476;1;9770;1;2000
28/01/2026;70771;1;650220;1;2000
30/01/2026;5046;1;31323;1;7500
12/03/2026;70548;1;753945;1;3000
27/03/2026;70146;1;2439;1;1000
25/01/2026;70146;3;46998;3;13800
5/02/2026;70906;1;617306;1;2500
8/03/2026;70146;1;795174;1;15000
6/03/2026;70146;1;614184;1;2200
28/03/2026;70771;1;314099;1;8500
18/03/2026;5046;1;2883;1;7800
8/01/2026;5046;1;290549;1;3000
23/03/2026;70146;2;314099;2;15000
5/01/2026;70587;1;9770;1;2000
9/01/2026;5046;1;701199;1;6000
11/01/2026;70146;1;2078;1;9000
18/01/2026;70476;1;702559;1;2800
8/01/2026;70146;1;489461;1;4400
6/01/2026;70548;1;1241;1;500
16/01/2026;70771;1;1568;1;10500
7/01/2026;70146;1;46998;1;4600
22/01/2026;70906;1;753391;1;500
27/01/2026;70476;1;833413;1;2000
19/01/2026;70146;1;290549;1;1200
29/01/2026;70146;2;723096;2;4200
4/02/2026;70476;1;34113;1;5300
25/02/2026;70146;1;650685;1;8500
28/02/2026;70146;1;313100;1;7500
20/02/2026;5046;1;702558;1;3000
5/02/2026;5046;1;583352;1;7500
7/02/2026;70146;1;46998;1;4900
17/02/2026;70476;1;773301;1;1600
12/02/2026;70476;1;650685;1;7800
8/02/2026;70476;1;9159;1;2400
26/02/2026;5046;1;654979;1;2700
4/02/2026;5046;1;2841;1;2900
17/02/2026;70587;1;494726;1;5000
21/02/2026;70548;1;38583;1;2400
22/02/2026;70548;1;617310;1;2200
10/02/2026;70548;1;617305;1;2200
3/02/2026;70548;1;607650;1;2500
28/02/2026;70146;1;650220;1;1700
24/02/2026;70476;2;72439;2;17000
18/02/2026;5046;1;277825;1;2300
16/02/2026;70146;1;266024;1;2000
6/02/2026;70587;1;2065;1;3000
5/02/2026;70146;1;2058;1;7000
26/02/2026;70906;1;2841;1;3500
2/03/2026;70771;1;2904;1;1800
29/03/2026;70548;1;2904;1;2000
4/03/2026;5046;1;2841;1;2900
21/03/2026;70476;1;278104;1;2300
29/03/2026;70146;2;1568;2;17400
9/03/2026;70906;1;267766;1;8000
5/03/2026;70906;1;9757;1;2500
3/03/2026;70548;1;265418;1;8500
10/03/2026;70548;1;1853;1;3500
22/03/2026;70587;1;753945;1;3000
7/03/2026;70548;1;640427;1;2700
6/03/2026;70548;1;702555;1;3200
17/03/2026;70146;1;11661;1;4600
11/03/2026;70587;1;650685;1;15000
27/03/2026;5046;1;701199;1;6000
15/03/2026;70476;1;233861;1;2000
16/03/2026;70476;1;277825;1;2300
10/03/2026;70476;1;2058;1;7000
16/03/2026;70587;1;2841;1;3000
17/01/2026;70548;1;22942;1;1200
6/01/2026;70531;1;2439;1;2000
17/01/2026;5046;1;851232;1;5000
5/01/2026;5046;2;701199;2;12000
23/01/2026;70476;1;931115;1;4800
23/01/2026;70476;2;617306;2;4000
17/01/2026;70476;1;614184;1;2000
6/01/2026;5046;2;702559;2;6000
26/01/2026;5046;1;233861;1;2200
5/01/2026;5046;1;2904;1;1600
23/01/2026;70146;2;463301;2;8400
4/01/2026;70146;1;489461;1;4400
8/01/2026;70146;1;2272;1;6800
13/01/2026;70146;2;1223;2;27000
26/01/2026;70146;1;1567;1;5000
25/01/2026;70146;2;1568;2;19200
26/01/2026;70587;1;278104;1;2500
30/01/2026;70531;1;2841;1;2900
25/01/2026;70548;2;2904;2;4000
2/01/2026;70548;1;2841;1;3000
23/01/2026;70548;1;2065;1;3000
17/01/2026;70548;1;265418;1;8500
31/01/2026;70548;1;267766;1;8500
18/01/2026;70146;1;9770;1;2100
7/01/2026;70146;1;1186;1;2900
24/01/2026;70146;2;233861;2;4000
19/01/2026;70587;2;9757;2;4000
26/01/2026;70587;1;2067;1;3000
9/01/2026;70548;1;72439;1;7500
21/01/2026;70548;1;640427;1;2500
16/01/2026;5046;3;2895;3;6600
17/01/2026;5046;2;290942;2;1000
15/01/2026;5046;1;919371;1;4900
6/01/2026;70548;6;20403;6;35000
6/01/2026;70587;1;371927;1;800
15/01/2026;70146;1;675957;1;5500
9/01/2026;70587;8;919371;8;7200
24/01/2026;70771;1;753138;1;2000
10/01/2026;70771;1;290942;1;500
16/01/2026;70531;2;290942;2;1500
24/02/2026;5046;1;11615;1;3000
19/02/2026;70587;2;9770;2;6000
20/02/2026;70146;1;290549;1;2400
24/02/2026;70531;3;2439;3;7000
6/02/2026;70531;1;2439;1;6000
21/02/2026;5046;1;2118;1;7500
5/02/2026;70476;1;273085;1;2300
24/02/2026;70476;1;2058;1;7000
6/02/2026;70476;3;2058;3;21000
12/02/2026;70146;1;2067;1;2800
1/02/2026;70531;1;273085;1;2400
24/02/2026;70587;3;11661;3;7500
8/02/2026;70320;2;851232;2;10000
17/02/2026;70548;1;631161;1;2200
6/02/2026;70320;1;833413;1;4000
15/02/2026;70476;1;11661;1;2300
3/02/2026;70146;1;9658;1;2000
25/02/2026;70146;1;1186;1;2900
5/02/2026;70587;1;753945;1;3000
27/02/2026;70548;1;9770;1;2200
7/02/2026;70548;1;233861;1;2200
2/02/2026;70548;2;2841;2;6000
10/02/2026;70548;1;2065;1;3000
13/02/2026;70548;1;753945;1;3000
18/02/2026;70548;1;266880;1;8500
26/02/2026;70476;1;836026;1;2200
12/02/2026;70146;1;723096;1;2100
14/02/2026;5046;1;277825;1;2300
1/02/2026;5046;1;583352;1;7500
10/02/2026;70476;1;833413;1;4000
12/02/2026;70587;2;548182;2;3000
2/02/2026;70146;1;290549;1;2400
16/03/2026;70531;1;2067;1;2900
7/03/2026;5046;4;290942;4;8000
4/03/2026;70587;1;539;1;300
20/03/2026;70531;2;1241;2;500
7/03/2026;70476;4;614184;4;9200
17/03/2026;70476;2;278104;2;4600
4/03/2026;70587;1;273085;1;2500
28/03/2026;5046;1;617306;1;2200
29/03/2026;5046;1;2065;1;2800
20/03/2026;70146;3;266024;3;6000
11/03/2026;5046;1;2118;1;7500
22/03/2026;5046;4;20403;4;20000
24/03/2026;70548;3;20403;3;45000
11/03/2026;70146;2;46998;2;9800
19/03/2026;70146;1;753138;1;1700
10/03/2026;70146;1;290549;1;1200
8/03/2026;70587;2;9769;2;15600
6/03/2026;70548;7;20403;7;60000
2/03/2026;70587;2;548182;2;3000
23/03/2026;70146;1;675957;1;6000
16/03/2026;70320;2;851232;2;11000
10/03/2026;70320;1;681223;1;3000
11/03/2026;70320;1;371927;1;7500
17/03/2026;70548;1;22928;1;3800
15/03/2026;70548;1;701199;1;6500
18/03/2026;70771;1;290942;1;500
14/03/2026;70548;1;290549;1;4200
13/03/2026;5046;1;650685;1;15000
26/03/2026;70146;1;72439;1;7600
1/02/2026;5046;1;614184;1;2200
28/02/2026;70587;1;19259;1;1200
24/03/2026;70587;1;494726;1;5000
4/03/2026;5046;3;20403;3;15000
23/01/2026;70476;1;9770;1;2000
18/03/2026;70476;2;11661;2;4600
27/03/2026;5046;1;9159;1;2500
1/02/2026;5046;1;534;1;9500
20/03/2026;70548;1;9658;1;2200
3/02/2026;70771;1;1567;1;5500
8/02/2026;70476;1;836026;1;2200
14/03/2026;70531;2;2439;2;2000
14/01/2026;70587;1;539;1;200
23/03/2026;70320;1;753945;1;3000
1/03/2026;70476;3;2895;3;6900
4/01/2026;5046;2;291348;2;4400
14/02/2026;70146;1;266880;1;8500
18/03/2026;5046;2;9658;2;4400
14/03/2026;5046;1;489461;1;4900
6/03/2026;5046;1;702559;1;3000
2/01/2026;70146;1;753137;1;1500
22/01/2026;70146;2;489461;2;17600
18/01/2026;70476;2;265418;2;16000
5/02/2026;70548;1;617308;1;2500
9/01/2026;70146;1;2065;1;2800
15/03/2026;70548;1;11676;1;6000
13/01/2026;70146;1;11661;1;2300
5/01/2026;70146;1;290942;1;500
29/01/2026;70587;2;675957;2;1600
1/02/2026;5046;1;2117;1;8000
3/02/2026;70548;1;266024;1;2000
1/03/2026;70146;1;604073;1;7500
10/02/2026;70771;1;290942;1;500
1/02/2026;70531;2;539;2;3200
2/01/2026;5046;1;919371;1;4500
13/01/2026;70320;2;266024;2;4000
10/02/2026;70587;1;266880;1;8500
22/03/2026;70906;1;617306;1;2500
19/02/2026;70531;1;539;1;200
25/03/2026;70476;1;614184;1;2300
5/03/2026;70146;4;675957;4;24000
11/01/2026;70587;3;675957;3;5600
12/01/2026;70587;1;2841;1;3000
3/02/2026;5046;1;2910;1;8000
9/03/2026;70587;1;9770;1;2000
5/02/2026;70320;1;650734;1;2000
20/02/2026;70146;1;291348;1;2000
14/02/2026;70320;1;34113;1;5000
13/03/2026;70548;1;2065;1;6000
16/01/2026;70476;1;2841;1;2800
14/03/2026;70771;2;2841;2;6600
19/01/2026;70476;1;2058;1;7000
10/02/2026;70476;1;931115;1;5300
7/02/2026;70771;1;753137;1;6000
14/01/2026;70531;1;539;1;600
18/02/2026;5046;1;2841;1;2900
26/03/2026;70320;1;9771;1;1000
24/02/2026;5046;1;489461;1;4900
